,,,,,,,,,,,,,,,,,,,,,,,Fecha,Hora,Jor.,Casa,,Gol,Gol,,Fuera,,,,,,,,,,,,,,,,,,,,,,,L,Croacia,7,3,2,1,0,11,4,7,2L,2L,0,1,P.1 (4),7,1,P.1 (2),0,1,0,1,1,P.1 (2),2,2,0,1,P.1 (2),2,1,P.1 (2),0,1,0,1,1,P.1 (2),2,2,0,1,P.1 (2),2,1,P.1 (2),7,2,-,-,2,-,-,2,,2,-,2,,2,12,1,2.1,2,,2L,Croacia
NombreEquipo,G,4,Local,-,-,,-,-,,-,-,,-,-,,-,-,,-,-,,G,6/15/2026,21:00,J1,Bélgica,#NAME?,3,0,#NAME?,Egipto,1,16,,Grupo G,,,,,,,,,,,,,,,,,,,L,Ghana,3,3,1,0,2,4,10,-6,3L,3L,0,1,P.1 (4),3,3,-,-,-,-,-,3,-,-,-,-,3,-,-,3,-,-,-,-,-,3,-,-,-,-,3,-,-,3,-,-,3,-,-,3,-,-,3,,3,-,3,,3,12,1,3.1,3,,3L,Ghana
Bélgica,,,Empate,-,-,,-,-,,-,-,,-,-,,-,-,,-,-,,,6/16/2026,3:00,J1,Irán,#NAME?,2,2,#NAME?,Nueva Zelanda,1,15,,Pos,,Selección,Pts,J,G,E,P,GF,GC,DG,0,,,,Selección,Puntos penalizados,,,L,Panamá,0,3,0,0,3,3,13,-10,4L,4L,0,1,P.1 (4),0,4,-,-,-,-,-,4,-,-,-,-,4,-,-,4,-,-,-,-,-,4,-,-,-,-,4,-,-,4,-,-,4,-,-,4,-,-,4,,4,-,4,,4,12,1,4.1,4,,4L,Panamá
Egipto,,,Local,-,-,,-,-,,-,-,,-,-,,-,-,,-,-,,,6/21/2026,21:00,J2,Bélgica,#NAME?,3,0,#NAME?,Irán,1,39,1G,1,#NAME?,Bélgica,9,3,3,0,0,10,1,9,1,Bélgica,,,Bélgica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Irán,,,Empate,-,-,,-,-,,-,-,,-,-,,-,-,,-,-,,,6/22/2026,3:00,J2,Nueva Zelanda,#NAME?,3,3,#NAME?,Egipto,1,40,2G,2,#NAME?,Egipto,4,3,1,1,1,6,6,0,1,Egipto,,,Egipto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nueva Zelanda,,,Local,-,-,,-,-,,-,-,,-,-,,-,-,,-,-,,,6/27/2026,5:00,J3,Egipto,#NAME?,3,0,#NAME?,Irán,1,63,3G,3,#NAME?,Nueva Zelanda,2,3,0,2,1,6,9,-3,1,Nueva Zelanda,,,Irán,,,"1; normal 2; sin ultimo clas, 3, media total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Visitante,-,-,,-,-,,-,-,,-,-,,-,-,,-,-,,,6/27/2026,5:00,J3,Nueva Zelanda,#NAME?,1,4,#NAME?,Bélgica,1,64,4G,4,#NAME?,Irán,1,3,0,1,2,2,8,-6,1,Irán,,,Nueva Zelanda,,,1,Grupo,Selección,Pts,J,G,E,P,GF,GC,DG,PosF1,PosF3,,,,PTS,Posicion1,Empate1,DG,Posicion2,Empate2,GF,Posicion3,Empate3,OrdenAlfa,PosicionF1,,PosicionF2,Criterio/Fila,PosicionF3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POS,,CANT,CONCAT,DESEMPATE EN SELECTOR,,POSGRUPO,PAIS
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3A,A,Corea del Sur,2,3,0,2,1,4,5,-1,9,9,4A,,,2,9,Pos. 9 (2),-1,9,-,-,9,-,-,9,,9,-,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1.1,1,,1,Países Bajos
,,,,,,,,,,,,,,,,,,,,,,,Fecha,Hora,Jor.,Casa,,Gol,Gol,,Fuera,,,,,,,,,,,,,,,,,,,,,,3B,B,Bosnia y Herzegovina,3,3,1,0,2,4,7,-3,6,6,4B,,,3,3,Pos. 3 (6),-3,5,Pos. 5 (2),4,6,-,-,6,,6,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,2.1,2,,2,RD Congo
NombreEquipo,H,4,Local,P.1 (2),P.3 (2),,P.1 (2),P.3 (2),,P.1 (2),P.3 (2),,P.1 (2),P.3 (2),,P.1 (2),P.3 (2),,P.1 (2),P.3 (2),,H,6/15/2026,18:00,J1,España,#NAME?,7,1,#NAME?,Cabo Verde,1,14,,Grupo H,,,,,,,,,,,,,,,,,,3C,C,Escocia,3,3,1,0,2,5,9,-4,7,7,4C,,,3,3,Pos. 3 (6),-4,7,-,-,7,-,-,7,,7,-,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,1,3.1,3,,3,Austria
España,,,Visitante,P.3 (2),P.1 (2),,P.3 (2),P.1 (2),,P.3 (2),P.1 (2),,P.3 (2),P.1 (2),,P.3 (2),P.1 (2),,P.3 (2),P.1 (2),,,6/16/2026,0:00,J1,Arabia Saudita,#NAME?,1,4,#NAME?,Uruguay,1,13,,Pos,,Selección,Pts,J,G,E,P,GF,GC,DG,0,,,,Selección,Puntos penalizados,,3D,D,Estados Unidos,3,3,1,0,2,6,8,-2,4,4,4D,,,3,3,Pos. 3 (6),-2,4,-,-,4,-,-,4,,4,-,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,1,4.1,4,,4,Estados Unidos
Cabo Verde,,,Local,P.1 (2),P.3 (2),,P.1 (2),P.3 (2),,P.1 (2),P.3 (2),,P.1 (2),P.3 (2),,P.1 (2),P.3 (2),,P.1 (2),P.3 (2),,,6/21/2026,18:00,J2,España,#NAME?,4,0,#NAME?,Arabia Saudita,1,38,1H,1,#NAME?,España,7,3,2,1,0,13,3,10,1,España,,,España,,,3E,E,Ecuador,3,3,1,0,2,5,8,-3,5,5,4E,,,3,3,Pos. 3 (6),-3,5,Pos. 5 (2),5,5,-,-,5,,5,-,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,1,5.1,5,,5,Ecuador
Arabia Saudita,,,Local,P.1 (2),P.3 (2),,P.1 (2),P.3 (2),,P.1 (2),P.3 (2),,P.1 (2),P.3 (2),,P.1 (2),P.3 (2),,P.1 (2),P.3 (2),,,6/22/2026,0:00,J2,Uruguay,#NAME?,3,1,#NAME?,Cabo Verde,1,37,2H,2,#NAME?,Uruguay,7,3,2,1,0,9,4,5,1,Uruguay,,,Cabo Verde,,,3F,F,Países Bajos,4,3,1,1,1,6,6,0,1,1,4F,,,4,1,Pos. 1 (2),0,1,-,-,1,-,-,1,,1,-,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,1,6.1,6,,6,Bosnia y Herzegovina
Uruguay,,,Empate,P.3 (2),P.3 (2),,P.3 (2),P.3 (2),,P.3 (2),P.3 (2),,P.3 (2),P.3 (2),,P.3 (2),P.3 (2),,P.3 (2),P.3 (2),,,6/27/2026,2:00,J3,Cabo Verde,#NAME?,2,2,#NAME?,Arabia Saudita,1,65,3H,3,#NAME?,Arabia Saudita,1,3,0,1,2,3,10,-7,1,Arabia Saudita,,,Arabia Saudita,,,3G,G,Nueva Zelanda,2,3,0,2,1,6,9,-3,10,10,4G,,,2,9,Pos. 9 (2),-3,10,-,-,10,-,-,10,,10,-,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,7.1,7,,7,Escocia
,,,Empate,P.1 (2),P.1 (2),,P.1 (2),P.1 (2),,P.1 (2),P.1 (2),,P.1 (2),P.1 (2),,P.1 (2),P.1 (2),,P.1 (2),P.1 (2),,,6/27/2026,2:00,J3,Uruguay,#NAME?,2,2,#NAME?,España,1,66,4H,4,#NAME?,Cabo Verde,1,3,0,1,2,4,12,-8,1,Cabo Verde,,,Uruguay,,,3H,H,Arabia Saudita,1,3,0,1,2,3,10,-7,12,12,4H,,,1,11,Pos. 11 (2),-7,12,-,-,12,-,-,12,,12,-,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,1,8.1,8,,8,Ghana
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3I,I,Irak,1,3,0,1,2,3,9,-6,11,11,4I,,,1,11,Pos. 11 (2),-6,11,-,-,11,-,-,11,,11,-,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,1,9.1,9,,9,Corea del Sur
,,,,,,,,,,,,,,,,,,,,,,,Fecha,Hora,Jor.,Casa,,Gol,Gol,,Fuera,,,,,,,,,,,,,,,,,,,,,,3J,J,Austria,3,3,1,0,2,5,6,-1,3,3,4J,,,3,3,Pos. 3 (6),-1,3,-,-,3,-,-,3,,3,-,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,1,10.1,10,,10,Nueva Zelanda
NombreEquipo,I,4,Local,-,P.3 (2),,-,P.3 (2),,-,P.3 (2),,-,P.3 (2),,-,P.3 (2),,-,P.3 (2),,I,6/16/2026,21:00,J1,Francia,#NAME?,4,0,#NAME?,Senegal,1,17,,Grupo I,,,,,,,,,,,,,,,,,,3K,K,RD Congo,4,3,1,1,1,3,5,-2,2,2,4K,,,4,1,Pos. 1 (2),-2,2,-,-,2,-,-,2,,2,-,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,1,11.1,11,,11,Irak
Francia,,,Visitante,P.3 (2),-,,P.3 (2),-,,P.3 (2),-,,P.3 (2),-,,P.3 (2),-,,P.3 (2),-,,,6/17/2026,0:00,J1,Irak,#NAME?,1,3,#NAME?,Noruega,1,18,,Pos,,Selección,Pts,J,G,E,P,GF,GC,DG,0,,,,Selección,Puntos penalizados,,3L,L,Ghana,3,3,1,0,2,4,10,-6,8,8,4L,,,3,3,Pos. 3 (6),-6,8,-,-,8,-,-,8,,8,-,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,1,12.1,12,,12,Arabia Saudita
Senegal,,,Local,-,P.3 (2),,-,P.3 (2),,-,P.3 (2),,-,P.3 (2),,-,P.3 (2),,-,P.3 (2),,,6/22/2026,23:00,J2,Francia,#NAME?,5,1,#NAME?,Irak,1,42,1I,1,#NAME?,Francia,9,3,3,0,0,12,3,9,1,Francia,,,Francia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Irak,,,Local,-,P.3 (2),,-,P.3 (2),,-,P.3 (2),,-,P.3 (2),,-,P.3 (2),,-,P.3 (2),,,6/23/2026,2:00,J2,Noruega,#NAME?,4,1,#NAME?,Senegal,1,41,2I,2,#NAME?,Noruega,6,3,2,0,1,9,5,4,1,Noruega,,,Senegal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Noruega,,,Visitante,-,-,,-,-,,-,-,,-,-,,-,-,,-,-,,,6/26/2026,21:00,J3,Noruega,#NAME?,2,3,#NAME?,Francia,1,61,3I,3,#NAME?,Irak,1,3,0,1,2,3,9,-6,1,Irak,,,Irak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Empate,P.3 (2),P.3 (2),,P.3 (2),P.3 (2),,P.3 (2),P.3 (2),,P.3 (2),P.3 (2),,P.3 (2),P.3 (2),,P.3 (2),P.3 (2),,,6/26/2026,21:00,J3,Senegal,#NAME?,1,1,#NAME?,Irak,1,62,4I,4,#NAME?,Senegal,1,3,0,1,2,2,9,-7,1,Senegal,,,Noruega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Fecha,Hora,Jor.,Casa,,Gol,Gol,,Fuera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NombreEquipo,J,4,Local,-,-,,-,-,,-,-,,-,-,,-,-,,-,-,,J,6/17/2026,3:00,J1,Argentina,#NAME?,3,0,#NAME?,Argelia,1,19,,Grupo J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,,,Local,-,-,,-,-,,-,-,,-,-,,-,-,,-,-,,,6/17/2026,6:00,J1,Austria,#NAME?,3,2,#NAME?,Jordania,1,20,,Pos,,Selección,Pts,J,G,E,P,GF,GC,DG,0,,,,Selección,Puntos penalizados,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argelia,,,Local,-,-,,-,-,,-,-,,-,-,,-,-,,-,-,,,6/22/2026,19:00,J2,Argentina,#NAME?,2,1,#NAME?,Austria,1,43,1J,1,#NAME?,Argentina,9,3,3,0,0,9,2,7,1,Argentina,,,Argentina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,,,Empate,-,-,,-,-,,-,-,,-,-,,-,-,,-,-,,,6/23/2026,5:00,J2,Jordania,#NAME?,1,1,#NAME?,Argelia,1,44,2J,2,#NAME?,Argelia,4,3,1,1,1,3,5,-2,1,Argelia,,,Argelia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordania,,,Local,-,-,,-,-,,-,-,,-,-,,-,-,,-,-,,,6/28/2026,4:00,J3,Argelia,#NAME?,2,1,#NAME?,Austria,1,69,3J,3,#NAME?,Austria,3,3,1,0,2,5,6,-1,1,Austria,,,Austria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Visitante,-,-,,-,-,,-,-,,-,-,,-,-,,-,-,,,6/28/2026,4:00,J3,Jordania,#NAME?,1,4,#NAME?,Argentina,1,70,4J,4,#NAME?,Jordania,1,3,0,1,2,4,8,-4,1,Jordania,,,Jordania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Fecha,Hora,Jor.,Casa,,Gol,Gol,,Fuera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NombreEquipo,K,4,Local,-,-,,-,-,,-,-,,-,-,,-,-,,-,-,,K,6/17/2026,19:00,J1,Portugal,#NAME?,3,0,#NAME?,RD Congo,1,23,,Grupo K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,,,Visitante,-,-,,-,-,,-,-,,-,-,,-,-,,-,-,,,6/18/2026,4:00,J1,Uzbekistán,#NAME?,1,4,#NAME?,Colombia,1,24,,Pos,,Selección,Pts,J,G,E,P,GF,GC,DG,0,,,,Selección,Puntos penalizados,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RD Congo,,,Local,-,-,,-,-,,-,-,,-,-,,-,-,,-,-,,,6/23/2026,19:00,J2,Portugal,#NAME?,3,0,#NAME?,Uzbekistán,1,47,1K,1,#NAME?,Portugal,7,3,2,1,0,8,2,6,1,Portugal,,,Portugal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uzbekistán,,,Empate,-,-,,-,-,,-,-,,-,-,,-,-,,-,-,,,6/24/2026,4:00,J2,Colombia,#NAME?,1,1,#NAME?,RD Congo,1,48,2K,2,#NAME?,Colombia,5,3,1,2,0,7,4,3,1,Colombia,,,RD Congo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colombia,,,Empate,-,-,,-,-,,-,-,,-,-,,-,-,,-,-,,,6/28/2026,1:30,J3,Colombia,#NAME?,2,2,#NAME?,Portugal,1,71,3K,3,#NAME?,RD Congo,4,3,1,1,1,3,5,-2,1,RD Congo,,,Uzbekistán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Local,-,-,,-,-,,-,-,,-,-,,-,-,,-,-,,,6/28/2026,1:30,J3,RD Congo,#NAME?,2,1,#NAME?,Uzbekistán,1,72,4K,4,#NAME?,Uzbekistán,0,3,0,0,3,2,9,-7,1,Uzbekistán,,,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Fecha,Hora,Jor.,Casa,,Gol,Gol,,Fuera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NombreEquipo,L,4,Empate,P.1 (2),P.1 (2),,P.1 (2),P.1 (2),,P.1 (2),P.1 (2),,P.1 (2),P.1 (2),,P.1 (2),P.1 (2),,P.1 (2),P.1 (2),,L,6/17/2026,22:00,J1,Inglaterra,#NAME?,2,2,#NAME?,Croacia,1,22,,Grupo L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inglaterra,,,Local,-,-,,-,-,,-,-,,-,-,,-,-,,-,-,,,6/18/2026,1:00,J1,Ghana,#NAME?,2,1,#NAME?,Panamá,1,21,,Pos,,Selección,Pts,J,G,E,P,GF,GC,DG,0,,,,Selección,Puntos penalizados,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Croacia,,,Local,P.1 (2),-,,P.1 (2),-,,P.1 (2),-,,P.1 (2),-,,P.1 (2),-,,P.1 (2),-,,,6/23/2026,22:00,J2,Inglaterra,#NAME?,5,1,#NAME?,Ghana,1,45,1L,1,#NAME?,Inglaterra,7,3,2,1,0,13,4,9,1,Inglaterra,,,Inglaterra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ghana,,,Visitante,-,P.1 (2),,-,P.1 (2),,-,P.1 (2),,-,P.1 (2),,-,P.1 (2),,-,P.1 (2),,,6/24/2026,1:00,J2,Panamá,#NAME?,1,5,#NAME?,Croacia,1,46,2L,2,#NAME?,Croacia,7,3,2,1,0,11,4,7,1,Croacia,,,Croacia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panamá,,,Visitante,-,P.1 (2),,-,P.1 (2),,-,P.1 (2),,-,P.1 (2),,-,P.1 (2),,-,P.1 (2),,,6/27/2026,23:00,J3,Panamá,#NAME?,1,6,#NAME?,Inglaterra,1,67,3L,3,#NAME?,Ghana,3,3,1,0,2,4,10,-6,1,Ghana,,,Ghana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Local,P.1 (2),-,,P.1 (2),-,,P.1 (2),-,,P.1 (2),-,,P.1 (2),-,,P.1 (2),-,,,6/27/2026,23:00,J3,Croacia,#NAME?,4,1,#NAME?,Ghana,1,68,4L,4,#NAME?,Panamá,0,3,0,0,3,3,13,-10,1,Panamá,,,Panamá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,EN 16 y en el 3ºy4º puesto son diferentes,,,,,,,,,,,,,Dieciseisavos de final,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NO BORRAR ESTO EN 16S,,,,,,,,,PARTIDO,FECHA,,LOCAL,VISITANTE,,,,,,,,,,Fecha,Hora,#,Casa,X,Gol,Gol,X,Fuera,,,,Mejores terceros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2A,2B,,Canadá,A,B,A,12,,73,46201.75,2A-2B,República Checa,Canadá,,,,,,,,,1/16,6/28/2026,21:00,73,República Checa,,1,3,,Canadá,1,73,,Pos,,Selección,Pts,J,G,E,P,GF,GC,DG,0,,,,Grupos mejores 3ºs: ,BCDEFJKL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1E,3ABCDF,,Marruecos,E,TOTAL,B,12,,74,46202.75,1E-3ABCDF,Alemania,Estados Unidos,,,,,,,,,,6/29/2026,19:00,76,Marruecos,,3,2,,Japón,1,76,1,1,#NAME?,Países Bajos,4,3,1,1,1,6,6,0,1,Países Bajos,,,,,,,,,Los 8 mejores terceros son…,GRUPO,ORDEN,,Por orden alfabetico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1F,2C,,Alemania,F,C,C,12,,75,46202.75,1F-2C,Suecia,Brasil,,,,,,,,,,6/29/2026,22:30,74,Alemania,,3,1,,Estados Unidos,1,74,2,2,#NAME?,RD Congo,4,3,1,1,1,3,5,-2,1,RD Congo,,,,1A - 3C,,,,,,F,5,,1,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1C,2F,,Brasil,C,F,D,12,,76,46202.75,1C-2F,Marruecos,Japón,,,,,,,,,,6/30/2026,3:00,75,Suecia,,1,4,,Brasil,1,75,3,3,#NAME?,Austria,3,3,1,0,2,5,6,-1,1,Austria,,,,1B - 3J,,,,,,K,7,,2,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1I,3CDFGH,,Costa de Marfil,I,TOTAL,E,12,,77,46203.75,1I-3CDFGH,Francia,Países Bajos,,,,,,,,,,6/30/2026,19:00,78,Costa de Marfil,,3,2,,Noruega,1,78,4,4,#NAME?,Estados Unidos,3,3,1,0,2,6,8,-2,1,Estados Unidos,,,,1D - 3B,,,,,,J,6,,3,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2E,2I,,Francia,E,I,F,12,,78,46203.75,2E-2I,Costa de Marfil,Noruega,,,,,,,,,,6/30/2026,23:00,77,Francia,4,1,1,2,Países Bajos,1,77,5,5,#NAME?,Ecuador,3,3,1,0,2,5,8,-3,1,Ecuador,,,,1E - 3D,,,,,,D,3,,4,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1A,3CEFHI,,Escocia,A,TOTAL,G,12,,79,46203.75,1A-3CEFHI,México,Escocia,,,,,,,,,,7/1/2026,3:00,79,México,,1,2,,Escocia,1,79,6,6,#NAME?,Bosnia y Herzegovina,3,3,1,0,2,4,7,-3,1,Bosnia y Herzegovina,,,,1G - 3E,,,,,,E,4,,5,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1L,3EHIJK,,Inglaterra,L,TOTAL,H,12,,80,46204.75,1L-3EHIJK,Inglaterra,RD Congo,,,,,,,,,,7/1/2026,18:00,80,Inglaterra,,3,0,,RD Congo,1,80,7,7,#NAME?,Escocia,3,3,1,0,2,5,9,-4,1,Escocia,,,,1I - 3F,,,,,,B,1,,6,J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D,3BEFIJ,,Bélgica,D,TOTAL,I,12,,81,46204.75,1D-3BEFIJ,Australia,Bosnia y Herzegovina,,,,,,,,,,7/1/2026,22:00,82,Bélgica,,4,1,,Ecuador,1,82,8,8,#NAME?,Ghana,3,3,1,0,2,4,10,-6,1,Ghana,,,,1K - 3L,,,,,,C,2,,7,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1G,3AEHIJ,,Bosnia y Herzegovina,G,TOTAL,J,12,,82,46204.75,1G-3AEHIJ,Bélgica,Ecuador,,,,,,,,,,7/2/2026,2:00,81,Australia,2,2,2,4,Bosnia y Herzegovina,1,81,9,9,#NAME?,Corea del Sur,2,3,0,2,1,4,5,-1,1,Corea del Sur,,,,1L - 3K,,,,,,L,8,,8,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2K,2L,,España,K,L,K,12,,83,46205.75,2K-2L,Colombia,Croacia,,,,,,,,,,7/2/2026,21:00,84,España,,3,0,,Argelia,1,84,10,10,#NAME?,Nueva Zelanda,2,3,0,2,1,6,9,-3,1,Nueva Zelanda,,,,,,,,,,,,,Corresponde a los grupos…,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1H,2J,,Croacia,H,J,L,12,,84,46205.75,1H-2J,España,Argelia,,,,,,,,,,7/3/2026,1:00,83,Colombia,,1,3,,Croacia,1,83,11,11,#NAME?,Irak,1,3,0,1,2,3,9,-6,1,Irak,,,,,,,,,,,,,BCDEFJKL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1B,3EFGIJ,,Austria,B,TOTAL,TOTAL,144,,85,46205.75,1B-3EFGIJ,Suiza,Austria,,,,,,,,,,7/3/2026,5:00,85,Suiza,,2,3,,Austria,1,85,12,12,#NAME?,Arabia Saudita,1,3,0,1,2,3,10,-7,1,Arabia Saudita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
