NombreEquipo,G,4,Local,-,-,,-,-,,-,-,,-,-,,-,-,,-,-,,G,15/6/2026,21:00,J1,Bélgica,,3,0,,Egipto,1,16,,Grupo G,,,,,,,,,,,,,,,,,,,L,Ghana,1,3,0,1,2,3,6,-3,3L,3L,0,1,P.1 (4),1,3,P.3 (2),0,1,0,1,3,P.3 (2),1,1,0,3,P.3 (2),1,3,P.3 (2),0,1,0,1,3,P.3 (2),1,1,0,3,P.3 (2),1,3,P.3 (2),-3,3,-,-,3,-,-,3,,3,-,3,,3,12,1,3.1,3,,3L,Ghana
Bélgica,,,Local,-,-,,-,-,,-,-,,-,-,,-,-,,-,-,,,16/6/2026,3:00,J1,Irán,,2,0,,Nueva Zelanda,1,15,,Pos,,Selección,Pts,J,G,E,P,GF,GC,DG,0,,,,Selección,Puntos penalizados,,,L,Panamá,1,3,0,1,2,2,6,-4,4L,4L,0,1,P.1 (4),1,3,P.3 (2),0,1,0,1,3,P.3 (2),1,1,0,3,P.3 (2),1,3,P.3 (2),0,1,0,1,3,P.3 (2),1,1,0,3,P.3 (2),1,3,P.3 (2),-4,4,-,-,4,-,-,4,,4,-,4,,4,12,1,4.1,4,,4L,Panamá
Egipto,,,Local,-,-,,-,-,,-,-,,-,-,,-,-,,-,-,,,21/6/2026,21:00,J2,Bélgica,,2,1,,Irán,1,39,1G,1,,Bélgica,9,3,3,0,0,8,1,7,1,Bélgica,,,Bélgica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Irán,,,Visitante,-,-,,-,-,,-,-,,-,-,,-,-,,-,-,,,22/6/2026,3:00,J2,Nueva Zelanda,,0,2,,Egipto,1,40,2G,2,,Irán,6,3,2,0,1,5,3,2,1,Irán,,,Egipto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nueva Zelanda,,,Visitante,-,-,,-,-,,-,-,,-,-,,-,-,,-,-,,,27/6/2026,5:00,J3,Egipto,,1,2,,Irán,1,63,3G,3,,Egipto,3,3,1,0,2,3,5,-2,1,Egipto,,,Irán,,,"1; normal 2; sin ultimo clas, 3, media total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Visitante,-,-,,-,-,,-,-,,-,-,,-,-,,-,-,,,27/6/2026,5:00,J3,Nueva Zelanda,,0,3,,Bélgica,1,64,4G,4,,Nueva Zelanda,0,3,0,0,3,0,7,-7,1,Nueva Zelanda,,,Nueva Zelanda,,,1,Grupo,Selección,Pts,J,G,E,P,GF,GC,DG,PosF1,PosF3,,,,PTS,Posicion1,Empate1,DG,Posicion2,Empate2,GF,Posicion3,Empate3,OrdenAlfa,PosicionF1,,PosicionF2,Criterio/Fila,PosicionF3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POS,,CANT,CONCAT,DESEMPATE EN SELECTOR,,POSGRUPO,PAIS
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3A,A,Corea del Sur,4,3,1,1,1,4,3,1,1,1,4A,,,4,1,Pos. 1 (3),1,1,-,-,1,-,-,1,,1,-,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1.1,1,,1,Corea del Sur
,,,,,,,,,,,,,,,,,,,,,,,Fecha,Hora,Jor.,Casa,,Gol,Gol,,Fuera,,,,,,,,,,,,,,,,,,,,,,3B,B,Bosnia y Herzegovina,3,3,1,0,2,3,4,-1,4,4,4B,,,3,4,Pos. 4 (5),-1,4,-,-,4,-,-,4,,4,-,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,2.1,2,,2,Costa de Marfil
NombreEquipo,H,4,Local,-,-,,-,-,,-,-,,-,-,,-,-,,-,-,,H,15/6/2026,18:00,J1,España,,5,0,,Cabo Verde,1,14,,Grupo H,,,,,,,,,,,,,,,,,,3C,C,Escocia,3,3,1,0,2,3,5,-2,6,6,4C,,,3,4,Pos. 4 (5),-2,5,Pos. 5 (3),3,5,Pos. 5 (2),6,6,,6,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,1,3.1,3,,3,Japón
España,,,Visitante,-,-,,-,-,,-,-,,-,-,,-,-,,-,-,,,16/6/2026,0:00,J1,Arabia Saudita,,1,3,,Uruguay,1,13,,Pos,,Selección,Pts,J,G,E,P,GF,GC,DG,0,,,,Selección,Puntos penalizados,,3D,D,Turquía,2,3,0,2,1,2,3,-1,9,9,4D,,,2,9,-,-,9,-,-,9,-,-,9,,9,-,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,1,4.1,4,,4,Bosnia y Herzegovina
Cabo Verde,,,Local,-,-,,-,-,,-,-,,-,-,,-,-,,-,-,,,21/6/2026,18:00,J2,España,,3,0,,Arabia Saudita,1,38,1H,1,,España,9,3,3,0,0,11,2,9,1,España,,,España,,,3E,E,Costa de Marfil,4,3,1,1,1,5,5,0,2,2,4E,,,4,1,Pos. 1 (3),0,2,-,-,2,-,-,2,,2,-,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,2,5.2,5,,5,Egipto
Arabia Saudita,,,Local,-,-,,-,-,,-,-,,-,-,,-,-,,-,-,,,22/6/2026,0:00,J2,Uruguay,,2,0,,Cabo Verde,1,37,2H,2,,Uruguay,6,3,2,0,1,7,4,3,1,Uruguay,,,Cabo Verde,,,3F,F,Japón,4,3,1,1,1,4,5,-1,3,3,4F,,,4,1,Pos. 1 (3),-1,3,-,-,3,-,-,3,,3,-,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,2,5.2,5,,6,Escocia
Uruguay,,,Visitante,-,-,,-,-,,-,-,,-,-,,-,-,,-,-,,,27/6/2026,2:00,J3,Cabo Verde,,1,2,,Arabia Saudita,1,65,3H,3,,Arabia Saudita,3,3,1,0,2,3,7,-4,1,Arabia Saudita,,,Arabia Saudita,,,3G,G,Egipto,3,3,1,0,2,3,5,-2,5,5,4G,,,3,4,Pos. 4 (5),-2,5,Pos. 5 (3),3,5,Pos. 5 (2),7,5,,5,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,7.1,7,,7,RD Congo
,,,Visitante,-,-,,-,-,,-,-,,-,-,,-,-,,-,-,,,27/6/2026,2:00,J3,Uruguay,,2,3,,España,1,66,4H,4,,Cabo Verde,0,3,0,0,3,1,9,-8,1,Cabo Verde,,,Uruguay,,,3H,H,Arabia Saudita,3,3,1,0,2,3,7,-4,8,8,4H,,,3,4,Pos. 4 (5),-4,8,-,-,8,-,-,8,,8,-,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,1,8.1,8,,8,Arabia Saudita
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3I,I,Senegal,1,3,0,1,2,3,7,-4,12,12,4I,,,1,10,Pos. 10 (3),-4,12,-,-,12,-,-,12,,12,-,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,1,9.1,9,,9,Turquía
,,,,,,,,,,,,,,,,,,,,,,,Fecha,Hora,Jor.,Casa,,Gol,Gol,,Fuera,,,,,,,,,,,,,,,,,,,,,,3J,J,Jordania,1,3,0,1,2,1,4,-3,11,11,4J,,,1,10,Pos. 10 (3),-3,10,Pos. 10 (2),1,11,-,-,11,,11,-,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,1,10.1,10,,10,Ghana
NombreEquipo,I,4,Local,-,P.3 (2),,-,P.3 (2),,-,P.3 (2),,-,P.3 (2),,-,P.3 (2),,-,P.3 (2),,I,16/6/2026,21:00,J1,Francia,,3,1,,Senegal,1,17,,Grupo I,,,,,,,,,,,,,,,,,,3K,K,RD Congo,3,3,1,0,2,2,4,-2,7,7,4K,,,3,4,Pos. 4 (5),-2,5,Pos. 5 (3),2,7,-,-,7,,7,-,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,1,11.1,11,,11,Jordania
Francia,,,Visitante,P.3 (2),-,,P.3 (2),-,,P.3 (2),-,,P.3 (2),-,,P.3 (2),-,,P.3 (2),-,,,17/6/2026,0:00,J1,Irak,,0,2,,Noruega,1,18,,Pos,,Selección,Pts,J,G,E,P,GF,GC,DG,0,,,,Selección,Puntos penalizados,,3L,L,Ghana,1,3,0,1,2,3,6,-3,10,10,4L,,,1,10,Pos. 10 (3),-3,10,Pos. 10 (2),3,10,-,-,10,,10,-,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,1,12.1,12,,12,Senegal
Senegal,,,Local,-,P.3 (2),,-,P.3 (2),,-,P.3 (2),,-,P.3 (2),,-,P.3 (2),,-,P.3 (2),,,22/6/2026,23:00,J2,Francia,,4,1,,Irak,1,42,1I,1,,Francia,9,3,3,0,0,9,3,6,1,Francia,,,Francia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Irak,,,Local,-,P.3 (2),,-,P.3 (2),,-,P.3 (2),,-,P.3 (2),,-,P.3 (2),,-,P.3 (2),,,23/6/2026,2:00,J2,Noruega,,2,0,,Senegal,1,41,2I,2,,Noruega,6,3,2,0,1,5,2,3,1,Noruega,,,Senegal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Noruega,,,Visitante,-,-,,-,-,,-,-,,-,-,,-,-,,-,-,,,26/6/2026,21:00,J3,Noruega,,1,2,,Francia,1,61,3I,3,,Senegal,1,3,0,1,2,3,7,-4,1,Senegal,,,Irak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Empate,P.3 (2),P.3 (2),,P.3 (2),P.3 (2),,P.3 (2),P.3 (2),,P.3 (2),P.3 (2),,P.3 (2),P.3 (2),,P.3 (2),P.3 (2),,,26/6/2026,21:00,J3,Senegal,,2,2,,Irak,1,62,4I,4,,Irak,1,3,0,1,2,3,8,-5,1,Irak,,,Noruega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Fecha,Hora,Jor.,Casa,,Gol,Gol,,Fuera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NombreEquipo,J,4,Local,-,P.3 (2),,-,P.3 (2),,-,P.3 (2),,-,P.3 (2),,-,P.3 (2),,-,P.3 (2),,J,17/6/2026,3:00,J1,Argentina,,3,1,,Argelia,1,19,,Grupo J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,,,Local,-,P.3 (2),,-,P.3 (2),,-,P.3 (2),,-,P.3 (2),,-,P.3 (2),,-,P.3 (2),,,17/6/2026,6:00,J1,Austria,,2,0,,Jordania,1,20,,Pos,,Selección,Pts,J,G,E,P,GF,GC,DG,0,,,,Selección,Puntos penalizados,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argelia,,,Local,-,-,,-,-,,-,-,,-,-,,-,-,,-,-,,,22/6/2026,19:00,J2,Argentina,,2,1,,Austria,1,43,1J,1,,Argentina,9,3,3,0,0,6,2,4,1,Argentina,,,Argentina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,,,Empate,P.3 (2),P.3 (2),,P.3 (2),P.3 (2),,P.3 (2),P.3 (2),,P.3 (2),P.3 (2),,P.3 (2),P.3 (2),,P.3 (2),P.3 (2),,,23/6/2026,5:00,J2,Jordania,,1,1,,Argelia,1,44,2J,2,,Austria,6,3,2,0,1,5,2,3,1,Austria,,,Argelia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordania,,,Visitante,P.3 (2),-,,P.3 (2),-,,P.3 (2),-,,P.3 (2),-,,P.3 (2),-,,P.3 (2),-,,,28/6/2026,4:00,J3,Argelia,,0,2,,Austria,1,69,3J,3,,Jordania,1,3,0,1,2,1,4,-3,1,Jordania,,,Austria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Visitante,P.3 (2),-,,P.3 (2),-,,P.3 (2),-,,P.3 (2),-,,P.3 (2),-,,P.3 (2),-,,,28/6/2026,4:00,J3,Jordania,,0,1,,Argentina,1,70,4J,4,,Argelia,1,3,0,1,2,2,6,-4,1,Argelia,,,Jordania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Fecha,Hora,Jor.,Casa,,Gol,Gol,,Fuera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NombreEquipo,K,4,Local,-,-,,-,-,,-,-,,-,-,,-,-,,-,-,,K,17/6/2026,19:00,J1,Portugal,,3,0,,RD Congo,1,23,,Grupo K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,,,Visitante,-,-,,-,-,,-,-,,-,-,,-,-,,-,-,,,18/6/2026,4:00,J1,Uzbekistán,,0,2,,Colombia,1,24,,Pos,,Selección,Pts,J,G,E,P,GF,GC,DG,0,,,,Selección,Puntos penalizados,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RD Congo,,,Local,-,-,,-,-,,-,-,,-,-,,-,-,,-,-,,,23/6/2026,19:00,J2,Portugal,,3,0,,Uzbekistán,1,47,1K,1,,Portugal,9,3,3,0,0,8,1,7,1,Portugal,,,Portugal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uzbekistán,,,Local,-,-,,-,-,,-,-,,-,-,,-,-,,-,-,,,24/6/2026,4:00,J2,Colombia,,1,0,,RD Congo,1,48,2K,2,,Colombia,6,3,2,0,1,4,2,2,1,Colombia,,,RD Congo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colombia,,,Visitante,-,-,,-,-,,-,-,,-,-,,-,-,,-,-,,,28/6/2026,1:30,J3,Colombia,,1,2,,Portugal,1,71,3K,3,,RD Congo,3,3,1,0,2,2,4,-2,1,RD Congo,,,Uzbekistán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Local,-,-,,-,-,,-,-,,-,-,,-,-,,-,-,,,28/6/2026,1:30,J3,RD Congo,,2,0,,Uzbekistán,1,72,4K,4,,Uzbekistán,0,3,0,0,3,0,7,-7,1,Uzbekistán,,,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Fecha,Hora,Jor.,Casa,,Gol,Gol,,Fuera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NombreEquipo,L,4,Local,-,-,,-,-,,-,-,,-,-,,-,-,,-,-,,L,17/6/2026,22:00,J1,Inglaterra,,2,0,,Croacia,1,22,,Grupo L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inglaterra,,,Empate,P.3 (2),P.3 (2),,P.3 (2),P.3 (2),,P.3 (2),P.3 (2),,P.3 (2),P.3 (2),,P.3 (2),P.3 (2),,P.3 (2),P.3 (2),,,18/6/2026,1:00,J1,Ghana,,1,1,,Panamá,1,21,,Pos,,Selección,Pts,J,G,E,P,GF,GC,DG,0,,,,Selección,Puntos penalizados,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Croacia,,,Local,-,P.3 (2),,-,P.3 (2),,-,P.3 (2),,-,P.3 (2),,-,P.3 (2),,-,P.3 (2),,,23/6/2026,22:00,J2,Inglaterra,,3,1,,Ghana,1,45,1L,1,,Inglaterra,9,3,3,0,0,8,1,7,1,Inglaterra,,,Inglaterra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ghana,,,Visitante,P.3 (2),-,,P.3 (2),-,,P.3 (2),-,,P.3 (2),-,,P.3 (2),-,,P.3 (2),-,,,24/6/2026,1:00,J2,Panamá,,1,2,,Croacia,1,46,2L,2,,Croacia,6,3,2,0,1,4,4,0,1,Croacia,,,Croacia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panamá,,,Visitante,P.3 (2),-,,P.3 (2),-,,P.3 (2),-,,P.3 (2),-,,P.3 (2),-,,P.3 (2),-,,,27/6/2026,23:00,J3,Panamá,,0,3,,Inglaterra,1,67,3L,3,,Ghana,1,3,0,1,2,3,6,-3,1,Ghana,,,Ghana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Local,-,P.3 (2),,-,P.3 (2),,-,P.3 (2),,-,P.3 (2),,-,P.3 (2),,-,P.3 (2),,,27/6/2026,23:00,J3,Croacia,,2,1,,Ghana,1,68,4L,4,,Panamá,1,3,0,1,2,2,6,-4,1,Panamá,,,Panamá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,EN 16 y en el 3ºy4º puesto son diferentes,,,,,,,,,,,,,Dieciseisavos de final,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NO BORRAR ESTO EN 16S,,,,,,,,,PARTIDO,FECHA,,LOCAL,VISITANTE,,,,,,,,,,Fecha,Hora,#,Casa,X,Gol,Gol,X,Fuera,,,,Mejores terceros,,,,,,,,,,,,¡EMPATE! Puedes seleccionar el orden de los empatados.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2A,2B,,Canadá,A,B,A,12,,73,"46201,75",2A-2B,República Checa,Canadá,,,,,,,,,1/16,28/6/2026,21:00,73,República Checa,,1,2,,Canadá,1,73,,Pos,,Selección,Pts,J,G,E,P,GF,GC,DG,2,,,,Grupos mejores 3ºs: ,ABCEFGHK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1E,3ABCDF,,Brasil,E,TOTAL,B,12,,74,"46202,75",1E-3ABCDF,Alemania,Escocia,,,,,,,,,,29/6/2026,19:00,76,Brasil,,3,1,,Suecia,1,76,1,1,,Corea del Sur,4,3,1,1,1,4,3,1,1,Corea del Sur,,,,,,,,,Los 8 mejores terceros son…,GRUPO,ORDEN,,Por orden alfabetico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1F,2C,,Alemania,F,C,C,12,,75,"46202,75",1F-2C,Países Bajos,Marruecos,,,,,,,,,,29/6/2026,22:30,74,Alemania,,4,1,,Escocia,1,74,2,2,,Costa de Marfil,4,3,1,1,1,5,5,0,1,Costa de Marfil,,,,1A - 3H,,,,,,A,1,,1,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1C,2F,,Países Bajos,C,F,D,12,,76,"46202,75",1C-2F,Brasil,Suecia,,,,,,,,,,30/6/2026,3:00,75,Países Bajos,,2,1,,Marruecos,1,75,3,3,,Japón,4,3,1,1,1,4,5,-1,1,Japón,,,,1B - 3G,,,,,,E,4,,2,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1I,3CDFGH,,Noruega,I,TOTAL,E,12,,77,"46203,75",1I-3CDFGH,Francia,Japón,,,,,,,,,,30/6/2026,19:00,78,Ecuador,,0,3,,Noruega,1,78,4,4,,Bosnia y Herzegovina,3,3,1,0,2,3,4,-1,1,Bosnia y Herzegovina,,,,1D - 3B,,,,,,F,5,,3,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2E,2I,,Francia,E,I,F,12,,78,"46203,75",2E-2I,Ecuador,Noruega,,,,,,,,,,30/6/2026,23:00,77,Francia,,4,0,,Japón,1,77,5,5,,Egipto,3,3,1,0,2,3,5,-2,2,Egipto,,,,1E - 3C,,,,,,B,2,,4,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1A,3CEFHI,,México,A,TOTAL,G,12,,79,"46203,75",1A-3CEFHI,México,Arabia Saudita,,,,,,,,,,1/7/2026,3:00,79,México,,2,0,,Arabia Saudita,1,79,6,6,,Escocia,3,3,1,0,2,3,5,-2,2,Escocia,,,,1G - 3A,,,,,,G,6,,5,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1L,3EHIJK,,Inglaterra,L,TOTAL,H,12,,80,"46204,75",1L-3EHIJK,Inglaterra,RD Congo,,,,,,,,,,1/7/2026,18:00,80,Inglaterra,,3,0,,RD Congo,1,80,7,7,,RD Congo,3,3,1,0,2,2,4,-2,1,RD Congo,,,,1I - 3F,,,,,,C,3,,6,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D,3BEFIJ,,Bélgica,D,TOTAL,I,12,,81,"46204,75",1D-3BEFIJ,Estados Unidos,Bosnia y Herzegovina,,,,,,,,,,1/7/2026,22:00,82,Bélgica,,3,1,,Corea del Sur,1,82,8,8,,Arabia Saudita,3,3,1,0,2,3,7,-4,1,Arabia Saudita,,,,1K - 3E,,,,,,K,8,,7,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1G,3AEHIJ,,Estados Unidos,G,TOTAL,J,12,,82,"46204,75",1G-3AEHIJ,Bélgica,Corea del Sur,,,,,,,,,,2/7/2026,2:00,81,Estados Unidos,,2,1,,Bosnia y Herzegovina,1,81,9,9,,Turquía,2,3,0,2,1,2,3,-1,1,Turquía,,,,1L - 3K,,,,,,H,7,,8,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2K,2L,,España,K,L,K,12,,83,"46205,75",2K-2L,Colombia,Croacia,,,,,,,,,,2/7/2026,21:00,84,España,,3,0,,Austria,1,84,10,10,,Ghana,1,3,0,1,2,3,6,-3,1,Ghana,,,,,,,,,,,,,Corresponde a los grupos…,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1H,2J,,Croacia,H,J,L,12,,84,"46205,75",1H-2J,España,Austria,,,,,,,,,,3/7/2026,1:00,83,Colombia,,0,2,,Croacia,1,83,11,11,,Jordania,1,3,0,1,2,1,4,-3,1,Jordania,,,,,,,,,,,,,ABCEFGHK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1B,3EFGIJ,,Suiza,B,TOTAL,TOTAL,144,,85,"46205,75",1B-3EFGIJ,Suiza,Egipto,,,,,,,,,,3/7/2026,5:00,85,Suiza,,3,0,,Egipto,1,85,12,12,,Senegal,1,3,0,1,2,3,7,-4,1,Senegal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1J,2H,,Irán,J,H,,,,86,"46206,75",1J-2H,Argentina,Uruguay,,,,,,,,,,3/7/2026,20:00,88,Australia,,1,2,,Irán,1,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1K,3DEIJL,,Argentina,K,TOTAL,,,,87,"46206,75",1K-3DEIJL,Portugal,Costa de Marfil,,,,,,,,,,4/7/2026,0:00,86,Argentina,,3,2,,Uruguay,1,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2D,2G,,Portugal,D,G,,,,88,"46206,75",2D-2G,Australia,Irán,,,,,,,,,,4/7/2026,3:30,87,Portugal,,3,0,,Costa de Marfil,1,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1A,3H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,Octavos de final,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1B,3G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
